match,week,team,opponent,Created,Point,Our score at pull,Opponent's score at pull,Started on offense?,Scored?,Possessions,Passes,Turnovers,Thrower errors,Receiver errors,Defensive blocks,Opposition errors,Secondary assist,Assist,Goal
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 16:44:36,13,3,9,1,0,1,11,1,1,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 16:53:46,14,3,10,1,0,1,4,1,1,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 16:58:53,15,3,11,1,1,2,9,1,1,0,0,1,NA,10 Mia Griner,72 Annalise Paul
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 17:13:37,16,4,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 17:14:47,17,4,12,1,0,1,2,1,1,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 17:16:57,18,4,13,1,0,1,17,1,0,1,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 17:21:55,19,4,14,1,1,1,10,0,0,0,0,0,26 Morgan Lally,42 Martha Wilber,51 Lilli Popovich
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 17:25:26,20,5,14,0,0,2,6,1,1,0,1,1,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-16 18:08:17,21,6,14,0,0,1,1,1,1,0,0,1,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 0:00:44,22,6,15,1,1,1,10,0,0,0,0,0,05 Megan Jarriel,08 Dani Ortiz,21 Samantha Li
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 0:16:49,23,7,15,0,0,0,0,0,0,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 0:18:25,24,7,16,1,1,1,11,0,0,0,0,0,42 Martha Wilber,08 Dani Ortiz,42 Martha Wilber
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 0:23:34,25,8,16,0,1,7,30,6,6,0,5,2,26 Morgan Lally,42 Martha Wilber,51 Lilli Popovich
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 2:19:51,26,9,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 2:29:44,27,9,17,1,1,1,9,0,0,0,0,0,12 Emma Jaschke,42 Martha Wilber,75 Sarah Kingsley-Hart
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 2:33:11,28,10,17,0,0,3,10,2,1,1,3,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 2:45:07,29,11,17,1,0,3,21,3,3,0,1,1,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 2:54:18,30,11,18,1,0,3,10,3,3,0,2,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 2:59:58,31,11,19,1,0,1,3,1,1,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 3:02:48,32,11,20,1,0,1,2,1,1,0,0,0,NA,NA,NA
RAL @ ATL,Week 2,ATL,RAL,2024-04-17 3:06:18,33,11,21,1,0,2,10,2,1,1,2,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 12:50,1,0,0,0,1,1,5,0,0,0,0,1,08 Manuela Cardenas,09 Cassandra Brown,88 Nikki Hair
NY @ PORT,Week 3,NY,PORT,4/25/2024 12:55,2,1,0,0,0,1,2,1,1,0,0,1,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:01,3,1,1,1,0,1,4,1,0,1,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:04,4,1,2,1,1,1,6,0,0,0,0,0,33 Valeria Cardenas,20 Yina Cartagena,00 Genny De Jesus
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:07,5,2,2,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:09,6,2,3,1,1,2,15,1,1,0,0,1,00 Genny De Jesus,33 Valeria Cardenas,20 Yina Cartagena
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:15,7,3,3,0,1,2,9,1,1,0,1,1,31 Eli Presberg,88 Nikki Hair,09 Cassandra Brown
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:21,8,4,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:23,9,5,3,1,1,2,12,1,1,0,0,1,23 Linnea Soo,02 Jolene Zheng,66 Janine Hlavaty
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:29,10,6,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:30,11,6,4,1,0,4,36,4,3,1,0,3,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:43,12,6,5,1,1,2,25,1,1,0,0,1,19 Eastelle Ding,09 Cassandra Brown,31 Eli Presberg
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:48,13,7,5,0,1,1,1,0,0,0,0,1,NA,09 Cassandra Brown,19 Eastelle Ding
NY @ PORT,Week 3,NY,PORT,4/25/2024 13:53,14,8,5,0,0,3,17,3,2,2,1,2,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:03,15,8,6,1,1,1,7,0,0,0,0,0,20 Yina Cartagena,23 Linnea Soo,33 Valeria Cardenas
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:05,16,9,6,0,0,1,13,1,1,0,1,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:12,17,9,7,1,1,1,9,0,0,0,0,0,96 Nina Finley,33 Valeria Cardenas,66 Janine Hlavaty
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:15,18,10,7,0,1,1,4,0,0,0,1,0,31 Eli Presberg,33 Valeria Cardenas,88 Nikki Hair
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:18,19,11,7,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:20,20,11,8,1,1,1,20,0,0,0,0,0,96 Nina Finley,20 Yina Cartagena,08 Manuela Cardenas
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:24,21,12,8,1,1,1,1,0,0,0,0,0,NA,33 Valeria Cardenas,20 Yina Cartagena
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:25,22,13,8,0,1,1,10,0,0,0,1,0,65 Anna Lieberman,09 Cassandra Brown,19 Eastelle Ding
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:28,23,14,8,0,1,2,14,1,1,0,1,1,33 Valeria Cardenas,08 Manuela Cardenas,62 Casey Banta-Ryan
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:33,24,15,8,0,0,1,1,1,0,1,1,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:36,25,15,9,1,0,1,1,1,1,1,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:38,26,15,10,1,1,1,8,0,0,0,0,0,96 Nina Finley,09 Cassandra Brown,23 Linnea Soo
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:41,27,16,10,0,0,2,11,2,1,1,1,1,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:45,28,16,11,1,1,2,8,1,1,0,0,1,00 Genny De Jesus,20 Yina Cartagena,00 Genny De Jesus
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:48,29,17,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:51,30,17,12,1,0,1,11,1,1,0,0,0,NA,NA,NA
NY @ PORT,Week 3,NY,PORT,4/25/2024 14:53,31,17,13,1,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 19:52:32,1,0,0,1,0,1,7,1,0,1,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 19:59:50,2,0,1,1,1,2,13,1,1,0,1,0,76 Emma Palacio,15 Caitlin Fitzgerald,19 Olivia Hampton
NY @ PORT,Week 3,PORT,NY,2024-04-23 20:07:01,3,1,1,0,1,1,5,0,0,0,0,1,03 Liv Player,32 Megan Wilson,03 Liv Player
NY @ PORT,Week 3,PORT,NY,2024-04-23 20:11:50,4,2,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 20:13:40,5,2,2,1,1,1,9,0,0,0,0,0,36 Jaelee Cruz,23 Colette Pellegrini,30 Jean Huang
NY @ PORT,Week 3,PORT,NY,2024-04-23 20:19:22,6,3,2,0,0,1,16,1,1,0,0,1,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 20:29:20,7,3,3,1,0,2,16,2,2,0,0,1,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 21:47:53,8,3,4,0,0,2,17,2,1,1,1,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 21:56:22,9,3,5,1,1,1,8,0,0,0,0,0,33 Yuge Xiao,23 Colette Pellegrini,16 Erin Rea
NY @ PORT,Week 3,PORT,NY,2024-04-23 21:58:29,10,4,5,0,1,4,21,3,2,1,4,0,03 Liv Player,08 Nicki Chan,04 Adelle Pitsas
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:12:23,11,5,5,0,0,1,5,1,1,0,0,1,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:29:47,12,5,6,1,0,1,3,1,1,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:33:35,13,5,7,1,1,4,12,3,2,1,1,2,30 Jean Huang,45 Sarah Jeung,33 Yuge Xiao
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:39:21,14,6,7,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:41:06,15,6,8,0,1,2,17,1,1,0,0,1,55 Sophie Knowles,37 Hannah Henkin,32 Megan Wilson
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:47:16,16,7,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:48:45,17,7,9,1,0,1,2,1,0,1,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:52:24,18,7,10,1,1,1,8,0,0,0,0,0,51 Tess Johnson,15 Caitlin Fitzgerald,30 Jean Huang
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:55:21,19,8,10,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:57:23,20,8,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 22:59:37,21,8,12,1,0,1,3,1,1,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:02:34,22,8,13,1,0,2,8,2,2,0,0,1,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:06:56,23,8,14,1,1,2,12,1,1,0,0,1,NA,33 Yuge Xiao,23 Colette Pellegrini
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:09:54,24,9,14,0,1,1,7,0,0,0,1,0,08 Nicki Chan,03 Liv Player,08 Nicki Chan
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:12:28,25,10,14,0,0,0,0,0,0,0,0,0,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:14:04,26,10,15,1,1,3,18,2,2,0,1,1,16 Erin Rea,23 Colette Pellegrini,52 Caitlin Connell
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:20:31,27,11,15,0,0,1,6,1,1,1,0,1,NA,NA,NA
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:24:20,28,11,16,1,1,1,5,0,0,0,0,0,29 Elana Schwam,23 Colette Pellegrini,30 Jean Huang
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:26:21,29,12,16,0,1,1,4,0,0,0,1,0,55 Sophie Knowles,32 Megan Wilson,13 Samantha Munson
NY @ PORT,Week 3,PORT,NY,2024-04-23 23:29:24,30,13,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 06:48:57,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 06:49:55,2,0,1,1,1,1,9,0,0,0,0,0,04 Rachel Mast,17 Kristin Dudley,32 Shani Rosenthal
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:07:02,3,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:09:00,4,1,2,1,0,1,4,1,0,1,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:12:35,5,1,3,1,1,1,12,0,0,0,0,0,17 Kristin Dudley,18 Laura Gerencser,24 Abby Swensen
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:16:49,6,2,3,0,1,1,4,0,0,0,1,0,92 Charlotte Wilson,34 Lauren Kitten,42 Kelly Kerker
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:19:10,7,3,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:20:22,8,3,4,1,1,1,4,0,0,0,0,0,29 Emily Schloneger,32 Shani Rosenthal,04 Rachel Mast
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:22:04,9,4,4,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:22:44,10,4,5,1,0,1,1,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:24:16,11,4,6,1,0,3,22,3,3,0,0,2,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:30:48,12,4,7,1,0,1,6,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:35:33,13,4,8,1,1,1,9,0,0,0,0,0,18 Laura Gerencser,40 Claire Milton,91 Samantha Philips
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:38:52,14,5,8,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:40:03,15,5,9,1,1,1,22,0,0,0,0,0,29 Emily Schloneger,17 Kristin Dudley,18 Laura Gerencser
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:43:07,16,6,9,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:44:05,17,6,10,1,0,1,12,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 09:46:40,18,6,11,1,1,1,14,0,0,0,0,0,17 Kristin Dudley,24 Abby Swensen,40 Claire Milton
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 13:56:42,19,7,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 13:58:16,20,7,12,1,0,2,1,1,1,0,1,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 14:01:52,21,7,13,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 14:03:36,22,7,14,1,0,2,16,2,1,1,0,1,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 14:22:19,23,7,15,1,0,1,4,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:13:25,24,7,16,1,1,2,10,1,1,0,0,1,18 Laura Gerencser,91 Samantha Philips,18 Laura Gerencser
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:16:25,25,8,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:17:44,26,8,17,1,0,1,2,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:18:57,27,8,18,1,0,1,12,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:21:51,28,8,19,1,1,1,8,0,0,0,0,0,29 Emily Schloneger,18 Laura Gerencser,04 Rachel Mast
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:23:47,29,9,19,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:24:32,30,9,20,1,1,1,7,0,0,0,0,0,18 Laura Gerencser,40 Claire Milton,04 Rachel Mast
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:26:01,31,10,20,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:27:15,32,10,21,1,1,4,35,3,2,1,3,0,NA,17 Kristin Dudley,04 Rachel Mast
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:33:33,33,11,21,0,0,1,23,1,0,1,0,1,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:37:50,34,11,22,1,1,2,13,1,1,0,0,1,29 Emily Schloneger,17 Kristin Dudley,40 Claire Milton
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:39:48,35,12,22,0,0,1,1,1,1,0,1,0,NA,NA,NA
INDY @ PHL,Week 4,INDY,PHL,2024-04-28 19:41:11,36,12,23,1,0,1,5,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:44:01,1,0,0,1,1,1,8,0,0,0,0,0,23 Natalie Bova,20 Danielle Walsh,09 Sarah Hirannet
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:46:45,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:48:18,3,1,1,1,1,1,6,0,0,0,0,0,01 Emily Shields,09 Sarah Hirannet,23 Natalie Bova
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:50:30,4,2,1,0,1,1,7,0,0,0,0,1,05 Lindsay McKenna,15 Layne Dodge,08 Emma Soiles
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:52:26,5,3,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:53:58,6,3,2,1,0,1,12,1,1,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:56:54,7,3,3,1,1,1,7,0,0,0,0,0,09 Sarah Hirannet,03 Rachel Alfano,22 Liz Hart
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:58:38,8,4,3,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 19:59:38,9,4,4,1,1,1,6,0,0,0,0,0,01 Emily Shields,22 Liz Hart,23 Natalie Bova
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:01:19,10,5,4,0,1,1,8,0,0,0,0,1,11 Sara Liang,08 Emma Soiles,15 Layne Dodge
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:04:23,11,6,4,0,1,3,16,2,2,0,3,0,17 Allie Milligan,08 Emma Soiles,33 Jana Graham
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:11:18,12,7,4,0,0,1,0,0,0,0,1,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:15:13,13,7,5,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:18:05,14,7,6,1,1,1,23,0,0,0,0,0,20 Danielle Walsh,23 Natalie Bova,03 Rachel Alfano
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:25:41,15,8,6,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:27:58,16,8,7,1,1,1,29,0,0,0,0,0,01 Emily Shields,22 Liz Hart,09 Sarah Hirannet
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:35:22,17,9,7,0,1,1,6,0,0,0,1,0,11 Sara Liang,08 Emma Soiles,33 Jana Graham
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:37:46,18,10,7,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:39:54,19,10,8,1,1,1,7,0,0,0,0,0,20 Danielle Walsh,10 Andrea DeSabato,23 Natalie Bova
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:41:57,20,11,8,0,0,1,6,1,1,0,0,1,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:45:40,21,11,9,1,1,1,22,0,0,0,0,0,23 Natalie Bova,20 Danielle Walsh,22 Liz Hart
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 20:56:52,22,12,9,0,1,2,10,1,0,1,0,2,17 Allie Milligan,13 Kat Harper,24 Casey Gorman
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:00:24,23,13,9,0,1,1,10,0,0,0,0,1,23 Natalie Bova,20 Danielle Walsh,01 Emily Shields
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:07:47,24,14,9,0,0,1,3,1,1,0,1,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:10:43,25,14,10,1,1,1,33,0,0,0,0,0,23 Natalie Bova,01 Emily Shields,22 Liz Hart
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:16:35,26,15,10,0,1,1,4,0,0,0,1,0,13 Kat Harper,15 Layne Dodge,05 Lindsay McKenna
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:18:03,27,16,10,0,1,1,14,0,0,0,0,1,01 Emily Shields,22 Liz Hart,03 Rachel Alfano
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:25:13,28,17,10,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:27:47,29,17,11,1,1,1,15,0,0,0,0,0,20 Danielle Walsh,22 Liz Hart,01 Emily Shields
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:30:17,30,18,11,0,0,0,0,0,0,0,0,0,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:31:30,31,18,12,1,1,1,3,0,0,0,0,0,20 Danielle Walsh,22 Liz Hart,03 Rachel Alfano
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:32:34,32,19,12,0,0,3,12,3,3,0,1,2,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:40:53,33,19,13,1,1,2,5,1,1,0,0,1,04 Raha Mozaffari,11 Sara Liang,08 Emma Soiles
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:44:34,34,20,13,0,0,1,2,1,1,0,0,1,NA,NA,NA
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:49:39,35,20,14,1,1,2,8,1,1,0,1,0,01 Emily Shields,09 Sarah Hirannet,22 Liz Hart
INDY @ PHL,Week 4,PHL,INDY,2024-04-27 21:52:03,36,21,14,0,0,1,0,0,0,0,1,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:02:00,1,0,0,1,0,1,5,1,1,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:08:57,2,0,1,1,1,4,10,3,3,0,2,1,08 Grace Robinson,72 Grace Castro,22 Rebecca Henley
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:14:28,3,1,1,0,0,2,4,2,2,0,1,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:19:14,4,1,2,1,0,2,18,2,2,0,0,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:23:33,5,1,3,1,1,1,8,0,0,0,0,0,06 Micah Roberts,12 Meaghan Creamer,20 Noel Holmes
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:26:46,6,2,3,0,0,1,2,1,1,0,0,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:29:40,7,2,4,1,0,1,1,0,0,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:32:38,8,2,5,1,1,3,25,2,1,1,0,2,24 Mia Letterie,10 Tori Taylor,22 Rebecca Henley
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:41:09,9,3,5,0,0,0,0,0,0,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:43:51,10,3,6,1,1,1,5,0,0,0,0,0,27 Katharine Gilbert,10 Tori Taylor,08 Grace Robinson
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:49:21,11,4,6,0,0,0,0,0,0,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:51:48,12,4,7,1,1,1,10,0,0,0,0,0,10 Tori Taylor,22 Rebecca Henley,27 Katharine Gilbert
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:54:30,13,5,7,0,0,2,4,2,2,0,1,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 19:59:04,14,5,8,1,0,2,18,2,2,0,0,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:04:28,15,5,9,1,1,2,4,1,1,0,0,1,NA,45 Sylvia Brown,25 Nadine Rowen
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:06:29,16,6,9,0,0,0,0,0,0,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:07:49,17,6,10,1,0,2,6,2,2,0,0,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:12:02,18,6,11,1,0,1,3,1,0,1,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 20:15:38,19,6,12,1,0,1,6,1,0,1,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:34:26,20,6,13,1,1,1,11,0,0,0,0,0,45 Sylvia Brown,25 Nadine Rowen,06 Micah Roberts
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:38:38,21,7,13,0,0,0,0,0,0,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:40:40,22,7,14,1,1,2,24,1,0,1,0,1,45 Sylvia Brown,10 Tori Taylor,72 Grace Castro
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:45:04,23,8,14,0,1,2,9,1,0,1,1,1,27 Katharine Gilbert,10 Tori Taylor,45 Sylvia Brown
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:51:41,24,9,14,0,0,0,0,0,0,0,0,0,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:52:56,25,9,15,1,0,2,3,2,2,0,0,1,NA,NA,NA
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 22:57:04,26,9,16,1,1,1,9,0,0,0,0,0,20 Noel Holmes,24 Mia Letterie,06 Micah Roberts
NASH @ RAL,Week 4,NASH,RAL,2024-04-29 23:00:30,27,10,16,0,0,0,0,0,0,0,0,0,NA,NA,NA
