match,week,team,opponent,Created,Point,Possession,Started point on offense?,Scored?,Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),Initiator,Passes,Secondary assist,Assist,Goal,Thrower error,Receiver error,Stalled out
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:40:24,3,3,0,0,0.37135923,0.5583483,99 Dana Demmert,1,NA,NA,NA,99 Dana Demmert,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:42:36,4,1,1,0,0.8446602,0.7486535,52 Erynn Schroeder,12,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:45:02,4,2,1,0,0.48058254,0.29443446,52 Erynn Schroeder,1,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:45:37,4,3,1,0,0.54126215,0.7172352,52 Erynn Schroeder,7,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:49:28,4,4,1,0,0.30582523,0.6633752,52 Erynn Schroeder,7,NA,NA,NA,20 Madison Lang,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:51:57,5,1,1,0,0.08737864,0.35816875,47 Penny Wu,1,NA,NA,NA,47 Penny Wu,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 10:53:01,5,2,1,1,0.30097088,0.22621185,22 Alex Ballinger,6,10 Chelsea Twohig,22 Alex Ballinger,72 Jacqueline Jarik,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:24:41,7,1,1,0,0.26941746,0.57001793,08 ManHua Zhu,4,NA,NA,NA,55 Mia Wieben,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:26:47,8,1,1,0,0.59951454,0.7324955,22 Alex Ballinger,8,NA,NA,NA,47 Penny Wu,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:29:19,9,1,1,0,0.22815534,0.5502693,52 Erynn Schroeder,3,NA,NA,NA,NA,07 Sydney Stelzer,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:30:06,9,2,1,0,0.50242716,0.34111312,52 Erynn Schroeder,4,NA,NA,NA,21 Annie Shriver,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:31:29,9,3,1,0,0.050970875,0.79802513,52 Erynn Schroeder,1,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:33:31,9,4,1,0,0.42718446,0.81597847,22 Alex Ballinger,2,NA,NA,NA,47 Penny Wu,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:35:24,10,1,1,0,0.56796116,0.7190305,52 Erynn Schroeder,7,NA,NA,NA,NA,32 Mickela Heilicher,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:37:32,11,1,1,0,0.4563107,0.51705563,52 Erynn Schroeder,4,NA,NA,NA,27 Stef Bugasch,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:39:44,12,1,1,1,0.19174758,0.7163375,22 Alex Ballinger,7,22 Alex Ballinger,72 Jacqueline Jarik,12 Sydney French,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:43:56,14,1,1,0,0.5048544,0.67953324,64 Rachel Hildebrand,5,NA,NA,NA,27 Stef Bugasch,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 11:59:53,15,1,1,0,0.32524273,0.6768402,20 Madison Lang,5,NA,NA,NA,20 Madison Lang,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:00:33,15,2,1,0,0.06067961,0.6938959,52 Erynn Schroeder,1,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:01:01,15,3,1,1,0.15291262,0.8258528,52 Erynn Schroeder,13,27 Stef Bugasch,52 Erynn Schroeder,07 Sydney Stelzer,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:06:38,17,1,1,0,0.34708738,0.78456014,27 Stef Bugasch,2,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:07:49,18,1,1,1,0.6553398,0.5664273,32 Mickela Heilicher,10,32 Mickela Heilicher,20 Madison Lang,21 Annie Shriver,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:12:13,20,1,1,1,0.2936893,0.5780969,52 Erynn Schroeder,7,21 Annie Shriver,52 Erynn Schroeder,27 Stef Bugasch,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:15:14,21,1,0,0,0.49514562,0.7387792,52 Erynn Schroeder,2,NA,NA,NA,12 Sydney French,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:15:45,21,2,0,0,0.7354369,0.8025135,22 Alex Ballinger,5,NA,NA,NA,NA,99 Dana Demmert,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:18:00,22,1,1,1,0.4514563,0.57091564,47 Penny Wu,5,13 Erin Newman,20 Madison Lang,32 Mickela Heilicher,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:21:17,23,1,0,1,0.06553398,0.9147217,97 Eileen Bequette,7,22 Alex Ballinger,47 Penny Wu,10 Chelsea Twohig,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:28:21,26,1,1,0,0.9223301,0.7145422,08 ManHua Zhu,4,NA,NA,NA,13 Erin Newman,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:30:29,27,1,1,0,0.2936893,0.55206466,22 Alex Ballinger,1,NA,NA,NA,NA,99 Dana Demmert,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:33:00,28,1,1,0,0.9223301,0.7190305,52 Erynn Schroeder,1,NA,NA,NA,52 Erynn Schroeder,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:35:03,29,1,1,0,0.4975728,0.55924594,32 Mickela Heilicher,1,NA,NA,NA,32 Mickela Heilicher,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:35:30,29,2,1,0,0.72572815,0.55745065,32 Mickela Heilicher,2,NA,NA,NA,72 Jacqueline Jarik,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:36:20,29,3,1,1,0.5388349,0.6777379,22 Alex Ballinger,5,22 Alex Ballinger,12 Sydney French,10 Chelsea Twohig,NA,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:39:37,31,1,1,0,0.3446602,0.5745063,52 Erynn Schroeder,8,NA,NA,NA,21 Annie Shriver,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:41:23,31,2,1,0,0.8131068,0.4281867,52 Erynn Schroeder,4,NA,NA,NA,13 Erin Newman,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:42:19,31,3,1,0,0.5218447,0.7612208,08 ManHua Zhu,2,NA,NA,NA,07 Sydney Stelzer,NA,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:43:37,32,1,1,0,0.27669904,0.7118492,47 Penny Wu,4,NA,NA,NA,NA,72 Jacqueline Jarik,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:44:36,32,2,1,0,0.30582523,0.81597847,00 Donna Johnston,1,NA,NA,NA,00 Donna Johnston,47 Penny Wu,NA
MKE @ MINN,Week 5,MKE,MINN,2024-05-05 12:45:41,33,1,1,0,0.47402596,0.5048077,NA,0,NA,NA,NA,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:00,1,1,0,0,0.049825177,0.82944834,06 Risa Umeno,12,NA,NA,NA,06 Risa Umeno,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:14,2,1,1,0,0.7054196,0.71756023,18 Laura Gerencser,6,NA,NA,NA,11 Tracey Lo,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:18,2,2,1,0,0.28234264,0.21406372,11 Tracey Lo,5,NA,NA,NA,NA,77 Katrina Mcguire,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:20,2,3,1,0,0.21241258,0.74009323,92 Charlotte Wilson,3,NA,NA,NA,04 Rachel Mast,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:23,2,4,1,1,0.46765736,0.8162393,11 Tracey Lo,9,92 Charlotte Wilson,77 Katrina Mcguire,40 Claire Milton,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:27,3,1,0,0,0.36625874,0.497669,23 Lili Hobday,2,NA,NA,NA,NA,33 Jalyn Baumgartner,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:33,4,1,1,0,0.50786716,0.6095571,34 Lauren Kitten,3,NA,NA,NA,29 Emily Schloneger,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:41,5,1,1,0,0.7945804,0.6989122,23 Lili Hobday,3,NA,NA,NA,03 Mary Timmons,NA,NA
NY @ INDY,Week 5,INDY,NY,5/6/24 22:19,6,1,1,1,0.88024473,0.72766125,18 Laura Gerencser,12,29 Emily Schloneger,04 Rachel Mast,20 Shirley Saunders,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/6/24 22:25,7,1,1,0,0.2229021,0.63752913,11 Tracey Lo,1,NA,NA,NA,11 Tracey Lo,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 19:57,8,1,1,1,0.9956294,0.44871795,11 Tracey Lo,16,77 Katrina Mcguire,11 Tracey Lo,40 Claire Milton,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:08,9,1,0,0,0.7229021,0.73698527,21 Elizabeth Burkhardt,9,NA,NA,NA,02 Maketa Mattimore,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:14,10,1,1,1,0.7770979,0.7043512,11 Tracey Lo,4,18 Laura Gerencser,40 Claire Milton,77 Katrina Mcguire,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:23,12,1,1,1,0.74737763,0.7152292,92 Charlotte Wilson,19,18 Laura Gerencser,77 Katrina Mcguire,34 Lauren Kitten,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:35,14,1,1,1,0.6809441,0.7198912,11 Tracey Lo,7,34 Lauren Kitten,11 Tracey Lo,24 Abby Swensen,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:42,16,1,1,0,0.76486015,0.7097902,92 Charlotte Wilson,7,NA,NA,NA,04 Rachel Mast,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:47,17,1,1,0,0.45017484,0.50388503,34 Lauren Kitten,1,NA,NA,NA,34 Lauren Kitten,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:56,18,1,0,0,0.96590906,0.84032637,06 Risa Umeno,7,NA,NA,NA,02 Maketa Mattimore,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 20:59,18,2,0,0,0.5253497,0.72610724,18 Laura Gerencser,5,NA,NA,NA,18 Laura Gerencser,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:07,18,3,0,0,0.5253497,0.530303,92 Charlotte Wilson,1,NA,NA,NA,92 Charlotte Wilson,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:08,18,4,0,0,0.15472028,0.29176378,40 Claire Milton,1,NA,NA,NA,40 Claire Milton,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:09,18,5,0,1,0.94667834,0.17210567,18 Laura Gerencser,1,NA,18 Laura Gerencser,11 Tracey Lo,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:13,19,1,0,1,0.16346154,0.82867134,02 Maketa Mattimore,10,14 Briana Burriss,23 Lili Hobday,33 Jalyn Baumgartner,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:21,21,1,1,1,0.51486015,0.69425017,34 Lauren Kitten,4,11 Tracey Lo,40 Claire Milton,77 Katrina Mcguire,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:26,23,1,1,0,0.21765734,0.72610724,34 Lauren Kitten,4,NA,NA,NA,77 Katrina Mcguire,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:28,23,2,1,0,0.05506993,0.524087,18 Laura Gerencser,4,NA,NA,NA,04 Rachel Mast,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:34,24,1,1,0,0.7945804,0.6344211,92 Charlotte Wilson,4,NA,NA,NA,77 Katrina Mcguire,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:38,25,1,1,0,0.5236014,0.6064491,34 Lauren Kitten,1,NA,NA,NA,34 Lauren Kitten,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:40,25,2,1,0,0.7368881,0.83177936,11 Tracey Lo,5,NA,NA,NA,40 Claire Milton,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:45,26,1,1,1,0.77185315,0.7214452,22 Emily Wycoff,15,02 Maketa Mattimore,06 Risa Umeno,03 Mary Timmons,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:54,28,1,1,0,0.8924825,0.7074592,92 Charlotte Wilson,3,NA,NA,NA,29 Emily Schloneger,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 21:58,29,1,1,0,0.38723776,0.69425017,23 Lili Hobday,3,NA,NA,NA,NA,42 Kelly Kerker,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 22:01,30,1,1,1,0.52185315,0.483683,34 Lauren Kitten,5,04 Rachel Mast,24 Abby Swensen,20 Shirley Saunders,NA,NA,NA
NY @ INDY,Week 5,INDY,NY,5/5/24 22:07,32,1,1,0,0.5568182,0.7066822,92 Charlotte Wilson,4,NA,NA,NA,40 Claire Milton,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:46,1,1,1,0,0.5659259,0.6778656,96 Nina Finley,11,NA,NA,NA,24 Jolie Krebs,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:48,1,2,1,1,0.9274074,0.5,20 Yina Cartagena,4,31 Eli Presberg,20 Yina Cartagena,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:52,2,1,0,0,0.0740741,0.7602108,96 Nina Finley,2,NA,NA,NA,26 Mariabelen Restrepo,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:53,2,2,0,0,0.01481486,0.8392622,09 Cassandra Brown,4,NA,NA,NA,18 Kylie Sterling,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:54,2,3,0,0,0.845926,0.5731225,96 Nina Finley,7,NA,NA,NA,18 Kylie Sterling,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:57,3,1,1,0,0.7837037,0.6936759,20 Yina Cartagena,4,NA,NA,NA,NA,02 Jolene Zheng,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 11:58,3,2,1,1,0.53333336,0.68774706,20 Yina Cartagena,3,24 Jolie Krebs,20 Yina Cartagena,31 Eli Presberg,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:01,4,1,0,1,0.9614815,0.5843215,31 Eli Presberg,11,31 Eli Presberg,09 Cassandra Brown,05 Emily Wang,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:04,5,1,0,1,0.7022222,0.4828722,09 Cassandra Brown,13,09 Cassandra Brown,20 Yina Cartagena,96 Nina Finley,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:06,7,1,1,1,0.677037,0.16666667,31 Eli Presberg,1,NA,31 Eli Presberg,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:13,9,1,1,0,0.86518514,0.5059289,20 Yina Cartagena,6,NA,NA,NA,20 Yina Cartagena,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:14,9,2,1,1,0.25667655,0.45685005,20 Yina Cartagena,4,24 Jolie Krebs,19 Eastelle Ding,24 Jolie Krebs,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:17,11,1,1,1,0.8977778,0.59881425,31 Eli Presberg,9,00 Genny De Jesus,20 Yina Cartagena,24 Jolie Krebs,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:21,13,1,1,1,0.035555556,0.5368906,20 Yina Cartagena,12,31 Eli Presberg,20 Yina Cartagena,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:24,15,1,1,1,0.87407404,0.5349143,96 Nina Finley,7,20 Yina Cartagena,02 Jolene Zheng,24 Jolie Krebs,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:26,16,1,0,1,0.58666664,0.78722006,09 Cassandra Brown,7,19 Eastelle Ding,24 Jolie Krebs,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:28,17,1,0,1,0.47259256,0.41304347,31 Eli Presberg,11,00 Genny De Jesus,96 Nina Finley,24 Jolie Krebs,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:32,18,1,1,0,0.6711111,0.7312253,96 Nina Finley,8,NA,NA,NA,21 Montana Roberts,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:34,18,2,1,0,0.41481486,0.8353096,96 Nina Finley,9,NA,NA,NA,00 Genny De Jesus,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:36,18,3,1,0,0.07703708,0.756917,96 Nina Finley,10,NA,NA,NA,26 Mariabelen Restrepo,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:38,18,4,1,0,0.15555556,0.870224,96 Nina Finley,1,NA,NA,NA,96 Nina Finley,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:39,18,5,1,0,0.8933333,0.8550725,09 Cassandra Brown,2,NA,NA,NA,96 Nina Finley,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:41,19,1,1,0,0.54962957,0.67391306,96 Nina Finley,4,NA,NA,NA,24 Jolie Krebs,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:43,20,1,1,1,0.69629633,0.61594206,31 Eli Presberg,10,24 Jolie Krebs,20 Yina Cartagena,31 Eli Presberg,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:45,22,1,1,1,0.7362963,0.6152833,31 Eli Presberg,7,20 Yina Cartagena,21 Montana Roberts,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:48,23,1,0,0,0.050370347,0.8438735,09 Cassandra Brown,8,NA,NA,NA,05 Emily Wang,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:49,23,2,0,0,0.6622222,0.657444,31 Eli Presberg,8,NA,NA,NA,09 Cassandra Brown,65 Anna Lieberman,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:52,24,1,0,1,0.1540741,0.5790514,20 Yina Cartagena,9,20 Yina Cartagena,09 Cassandra Brown,97 Hannah Glick,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:54,25,1,0,0,0.06518514,0.82938075,96 Nina Finley,6,NA,NA,NA,31 Eli Presberg,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:55,25,2,0,1,0.8103703,0.8458498,31 Eli Presberg,6,24 Jolie Krebs,00 Genny De Jesus,19 Eastelle Ding,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 12:58,27,1,1,1,0.5703704,0.6541502,20 Yina Cartagena,6,20 Yina Cartagena,21 Montana Roberts,24 Jolie Krebs,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:00,28,1,0,1,0.9140741,0.5355731,09 Cassandra Brown,5,31 Eli Presberg,24 Jolie Krebs,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:01,29,1,0,1,0.24,0.4571805,96 Nina Finley,2,96 Nina Finley,09 Cassandra Brown,88 Nikki Hair,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:04,31,1,1,1,0.5511111,0.6469038,96 Nina Finley,9,02 Jolene Zheng,21 Montana Roberts,00 Genny De Jesus,NA,NA,NA
NY @ INDY,Week 5,NY,INDY,5/9/2024 13:06,32,1,0,0,0.9481482,0.8339921,96 Nina Finley,3,NA,NA,NA,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 9:56:37,2,1,1,0,0.8236111,0.74012345,09 Summer Wilson,13,NA,NA,NA,22 Sydney Loughran,69 Jaime Estes,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:01:59,3,1,1,1,0.7722223,0.66851854,26 Amy Broome,9,71 Wren Vogel,31 Nikki Gilbert,26 Amy Broome,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:06:35,4,1,0,0,0.8444444,0.837037,07 Shiru Liu,3,NA,NA,NA,07 Shiru Liu,27 Jocelyn Jessop,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:07:40,4,2,0,0,0.025,0.6919753,07 Shiru Liu,4,NA,NA,NA,07 Shiru Liu,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:13:49,5,1,0,0,0.36666667,0.8265432,09 Summer Wilson,7,NA,NA,NA,02 Elise Bjork,69 Jaime Estes,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:16:18,5,2,0,0,0.9319445,0.84876543,02 Elise Bjork,2,NA,NA,NA,42 Meg Duffy,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:17:21,5,3,0,0,0.5208333,0.68333334,09 Summer Wilson,7,NA,NA,NA,03 Madi Cannon,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:20:24,5,4,0,0,0.55972224,0.8358025,73 Clara Stewart,6,NA,NA,NA,73 Clara Stewart,71 Wren Vogel,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:25:08,5,5,0,0,0.62222224,0.45987657,07 Shiru Liu,6,NA,NA,NA,08 Mindy Radike,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:32:53,6,1,1,0,0.6125,0.82098764,42 Meg Duffy,6,NA,NA,NA,22 Sydney Loughran,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:42:09,6,2,1,1,0.75416666,0.6932099,26 Amy Broome,11,31 Nikki Gilbert,03 Madi Cannon,31 Nikki Gilbert,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:45:57,7,1,0,1,0.08611107,0.67530864,12 Annie Ortiz,12,08 Mindy Radike,19 Vanessa Bacorn,12 Annie Ortiz,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:50:03,8,1,1,0,0.7402778,0.8617284,26 Amy Broome,13,NA,NA,NA,00 Maggie Rowell,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 10:58:14,9,1,1,0,0.64027774,0.8518518,26 Amy Broome,7,NA,NA,NA,26 Amy Broome,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:00:41,10,1,0,0,0.6625,0.7882716,09 Summer Wilson,6,NA,NA,NA,02 Elise Bjork,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:05:24,11,1,1,0,0.7819444,0.73888886,26 Amy Broome,13,NA,NA,NA,71 Wren Vogel,03 Madi Cannon,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:09:53,11,2,1,0,0.26527774,0.70987654,73 Clara Stewart,4,NA,NA,NA,73 Clara Stewart,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:12:02,12,1,1,0,0.51944447,0.8728395,42 Meg Duffy,1,NA,NA,NA,42 Meg Duffy,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:13:56,13,1,1,0,0.4847222,0.79012346,09 Summer Wilson,3,NA,NA,NA,NA,42 Meg Duffy,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:20:11,14,1,0,1,0.27361107,0.51358026,12 Annie Ortiz,5,08 Mindy Radike,07 Shiru Liu,19 Vanessa Bacorn,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:25:32,15,1,0,0,0.19444446,0.71728396,73 Clara Stewart,1,NA,NA,NA,NA,71 Wren Vogel,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:27:17,16,1,1,0,0.7847222,0.7648148,09 Summer Wilson,8,NA,NA,NA,09 Summer Wilson,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:29:49,17,1,1,0,0.1027778,0.69382715,26 Amy Broome,5,NA,NA,NA,03 Madi Cannon,71 Wren Vogel,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:32:56,18,1,0,0,0.29583332,0.66728395,07 Shiru Liu,8,NA,NA,NA,08 Mindy Radike,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:36:10,18,2,0,0,0.6847222,0.64876544,08 Mindy Radike,8,NA,NA,NA,07 Shiru Liu,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:42:02,19,1,1,0,0.13472226,0.8728395,42 Meg Duffy,11,NA,NA,NA,NA,42 Meg Duffy,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:44:27,20,1,1,0,0.19583334,0.7796296,26 Amy Broome,7,NA,NA,NA,NA,31 Nikki Gilbert,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:47:14,21,1,1,0,0.76388896,0.72160494,02 Elise Bjork,8,NA,NA,NA,22 Sydney Loughran,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 11:50:24,22,1,1,0,0.78333336,0.75987655,12 Annie Ortiz,9,NA,NA,NA,27 Jocelyn Jessop,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:00:03,23,1,1,1,0.7902777,0.81419754,12 Annie Ortiz,17,69 Jaime Estes,03 Madi Cannon,69 Jaime Estes,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:05:22,24,1,0,0,0.4930556,0.8308642,08 Mindy Radike,4,NA,NA,NA,09 Summer Wilson,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:06:59,24,2,0,0,0.2652778,0.7197531,26 Amy Broome,4,NA,NA,NA,16 Kinsey Neas,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:10:38,25,1,1,1,0.83611107,0.77716047,12 Annie Ortiz,5,15 Elise Franke,31 Nikki Gilbert,03 Madi Cannon,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:12:59,26,1,0,1,0.23472227,0.5265432,07 Shiru Liu,8,27 Jocelyn Jessop,81 Mackenzie Bailey,22 Sydney Loughran,NA,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:18:36,28,1,1,0,0.68611115,0.79814816,09 Summer Wilson,9,NA,NA,NA,31 Nikki Gilbert,NA,NA
PHL @ ATX,Week 5,ATX,PHL,2024-05-12 12:20:23,28,2,1,0,0.63888896,0.6925926,02 Elise Bjork,9,NA,NA,NA,08 Mindy Radike,NA,NA
