match,week,team,opponent,Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:30:43,15,1,04 Marié Weverka,10 Ella Juengst,0,0,0,0,0,0,0,1,0,0,0,22.518724,-1.1134237,-22.49118,0.29908675,0.3607306,0.760274,0.3708777
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:31:25,15,1,10 Ella Juengst,03 Liv Player,1,1,0,0,0,0,0,0,0,0,0,15.100762,12.5816965,8.350685,0.760274,0.3708777,0.5890411,0.25621513
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:33:56,16,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,7.596013,0.6123812,-7.571288,0.30365297,0.59309995,0.45890412,0.58751905
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:33:58,16,1,33 Valeria Cárdenas,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,19.413942,14.084824,-13.361096,0.45890412,0.58751905,0.7328767,0.4591578
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:34:09,16,1,24 Jolie Krebs,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,1,0,0,23.281628,-10.07649,20.988056,0.7328767,0.4591578,0.30251142,0.55098933
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:34:13,16,1,33 Valeria Cárdenas,24 Jolie Krebs,0,0,0,0,0,0,0,0,1,0,0,9.442638,-7.626962,5.567124,0.30251142,0.55098933,0.18835616,0.6204972
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:34:19,16,1,24 Jolie Krebs,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,1,17.729782,16.423016,6.680548,0.18835616,0.6204972,0.051369864,0.47082698
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:34:24,16,1,20 Yina Cartagena,19 Eastelle Ding,0,0,0,0,0,0,0,0,0,1,0,10.144544,5.6784635,-8.406357,0.051369864,0.47082698,0.22374429,0.41907662
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:34:26,16,1,19 Eastelle Ding,20 Yina Cartagena,1,0,1,0,0,0,0,0,0,0,1,5.299306,2.783564,4.5093694,0.22374429,0.41907662,0.13127854,0.39370877
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:27,17,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,15.273204,14.752872,3.95266,0.61757994,0.7549467,0.53652966,0.6204972
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:29,17,1,33 Valeria Cárdenas,20 Yina Cartagena,0,0,0,0,0,0,0,0,1,0,0,7.1953874,-1.3361045,-7.070249,0.53652966,0.6204972,0.6815069,0.63267374
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:33,17,1,20 Yina Cartagena,26 Mari Malin,0,0,0,0,0,0,0,1,0,0,0,18.936813,1.5587885,18.87255,0.6815069,0.63267374,0.29452056,0.6184678
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:39,17,1,26 Mari Malin,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,1,0,0,6.9715853,-2.1711762,6.624877,0.29452056,0.6184678,0.1586758,0.6382547
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:43,17,1,33 Valeria Cárdenas,26 Mari Malin,0,0,0,0,0,0,0,0,0,0,0,7.6025386,1.9484922,-7.3486032,0.1586758,0.6382547,0.30936074,0.6204972
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:47,17,1,26 Mari Malin,20 Yina Cartagena,0,0,0,0,0,0,0,0,1,0,0,5.3316636,-2.5608735,-4.6763835,0.30936074,0.6204972,0.40525115,0.6438356
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:49,17,1,20 Yina Cartagena,26 Mari Malin,0,0,0,0,0,0,0,0,0,0,0,5.0181346,2.7835574,4.1753426,0.40525115,0.6438356,0.3196347,0.6184678
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:53,17,1,26 Mari Malin,24 Jolie Krebs,0,0,0,0,0,0,0,1,0,0,0,17.093515,-7.0145745,-15.587946,0.3196347,0.6184678,0.6392694,0.68239474
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:37:58,17,1,24 Jolie Krebs,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,10.176118,9.686796,3.1175888,0.6392694,0.68239474,0.5753425,0.59411466
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:17,17,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,5.878262,2.783564,-5.1774254,0.5753425,0.59411466,0.6815069,0.5687468
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:22,17,1,33 Valeria Cárdenas,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,6.9829125,4.0639973,5.6784678,0.6815069,0.5687468,0.5650685,0.5317098
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:25,17,1,20 Yina Cartagena,66 Janine Hlavaty,0,0,0,0,0,0,0,0,0,0,0,11.540204,8.851725,7.4042735,0.5650685,0.5317098,0.413242,0.4510401
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:28,17,1,66 Janine Hlavaty,26 Mari Malin,0,0,0,0,0,0,0,0,1,0,0,8.2065525,-2.3938637,7.8496447,0.413242,0.4510401,0.2522831,0.47285643
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:35,17,1,26 Mari Malin,19 Eastelle Ding,0,0,0,0,0,0,0,0,0,0,0,13.925488,4.453701,-13.194081,0.2522831,0.47285643,0.522831,0.43226787
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:42,17,1,19 Eastelle Ding,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,12.4030695,9.464109,8.016656,0.522831,0.43226787,0.3584475,0.34601724
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:44,17,1,33 Valeria Cárdenas,66 Janine Hlavaty,0,0,0,0,0,0,0,0,0,0,0,11.455295,10.354849,4.899069,0.3584475,0.34601724,0.25799087,0.2516489
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:49,17,1,66 Janine Hlavaty,24 Jolie Krebs,0,0,0,0,0,0,0,0,1,0,0,13.864373,-13.305426,3.896986,0.25799087,0.2516489,0.1780822,0.37290716
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:38:57,17,1,24 Jolie Krebs,20 Yina Cartagena,1,1,0,0,0,0,0,0,0,0,0,11.967763,11.523947,-3.2289317,0.1780822,0.37290716,0.24429224,0.2678843
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:39:30,17,2,33 Valeria Cárdenas,19 Eastelle Ding,0,0,0,0,0,0,0,0,0,0,1,13.501852,13.472439,-0.89073926,0.8436073,0.7361745,0.86187214,0.6133942
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:39:34,17,2,19 Eastelle Ding,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,1,1,7.5764,7.571285,-0.278358,0.86187214,0.6133942,0.86757994,0.5443937
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:39:38,17,2,20 Yina Cartagena,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,1,0,9.765505,9.631125,1.6144683,0.86757994,0.5443937,0.83447486,0.456621
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:39:43,17,2,24 Jolie Krebs,66 Janine Hlavaty,0,0,0,0,0,0,0,0,0,0,1,12.338935,12.136328,-2.2268496,0.83447486,0.456621,0.88013697,0.34601724
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:39:52,17,2,66 Janine Hlavaty,19 Eastelle Ding,1,1,0,1,0,0,0,0,0,1,0,24.9895,24.88504,2.2825205,0.88013697,0.34601724,0.8333333,0.11922882
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:42:16,17,3,07 Abby Hecko,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,10.328627,-0.77939755,-10.299178,0.24885845,0.49264333,0.46004567,0.49974632
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:42:20,17,3,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,10.594661,8.684711,6.068165,0.46004567,0.49974632,0.33561644,0.4205987
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:42:32,17,3,31 Eli Presberg,12 Casey Banta-Ryan,0,0,0,0,0,0,0,0,0,0,0,13.63775,7.292933,-11.523947,0.33561644,0.4205987,0.57191783,0.35413495
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:43:00,17,3,12 Casey Banta-Ryan,21 Montana Roberts,1,1,0,0,0,0,0,0,0,0,0,11.935994,7.1259165,-9.575451,0.57191783,0.35413495,0.76826483,0.2891933
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:48:20,17,4,20 Yina Cartagena,07 Abby Hecko,0,0,0,0,0,0,0,1,0,1,0,19.722471,2.6722188,19.540602,0.9292237,0.5022831,0.5285388,0.47792998
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:48:23,17,4,07 Abby Hecko,31 Eli Presberg,0,0,0,0,0,0,0,1,0,0,1,19.06437,3.0619159,18.816877,0.5285388,0.47792998,0.14269407,0.45002538
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:48:27,17,4,31 Eli Presberg,07 Abby Hecko,0,0,0,0,0,0,0,0,1,1,0,15.117686,-13.695123,-6.4021916,0.14269407,0.45002538,0.2739726,0.5748351
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:48:31,17,4,07 Abby Hecko,04 Marié Weverka,0,0,0,0,0,0,0,0,0,0,1,18.659418,15.810632,9.90948,0.2739726,0.5748351,0.070776254,0.4307458
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:48:36,17,4,04 Marié Weverka,31 Eli Presberg,0,0,0,0,0,0,0,0,1,1,0,19.544094,-17.480768,-8.740384,0.070776254,0.4307458,0.25,0.5900558
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:48:41,17,4,31 Eli Presberg,20 Yina Cartagena,1,1,0,0,0,0,0,0,0,0,1,20.055944,16.256,11.746631,0.25,0.5900558,0.00913242,0.44190767
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:52:18,18,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,7.2999415,6.4021935,-3.5072875,0.49315068,0.6113648,0.5650685,0.55301875
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:52:35,18,1,33 Valeria Cárdenas,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,10.883833,2.7835574,-10.521864,0.5650685,0.55301875,0.7808219,0.52765095
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:52:37,18,1,24 Jolie Krebs,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,9.755343,9.742468,0.5010421,0.7808219,0.52765095,0.7705479,0.43886352
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:52:54,18,1,31 Eli Presberg,00 Genny De Jesus,0,0,0,0,0,0,0,0,0,0,0,10.94347,10.911562,-0.8350682,0.7705479,0.43886352,0.7876712,0.3394216
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:53:03,18,1,00 Genny De Jesus,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,1,0,0,9.360218,-2.5052056,9.018738,0.7876712,0.3394216,0.60273975,0.36225265
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:53:05,18,1,33 Valeria Cárdenas,31 Eli Presberg,0,0,0,0,0,1,0,1,0,0,0,19.320164,6.624874,18.148823,0.60273975,0.36225265,0.2305936,0.30187723
NY @ PHL,Week 2,NY,PHL,2025-04-14 22:53:08,18,1,31 Eli Presberg,66 Janine Hlavaty,0,0,0,1,1,0,0,0,0,0,1,17.982584,16.534357,7.0702467,0.2305936,0.30187723,0.08561644,0.1511923
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:00:53,19,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,7.717245,5.5671215,-5.344439,0.2089041,0.6555048,0.31849316,0.6047692
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:00:55,19,1,33 Valeria Cárdenas,66 Janine Hlavaty,0,0,0,0,0,0,0,0,0,0,0,27.258505,13.91781,-23.43759,0.31849316,0.6047692,0.79908675,0.47792998
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:00:58,19,1,66 Janine Hlavaty,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,11.328788,4.9547405,10.187835,0.79908675,0.47792998,0.59018266,0.43277523
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:01:01,19,1,20 Yina Cartagena,19 Eastelle Ding,0,0,0,0,0,0,0,1,0,0,0,18.780277,7.905314,17.035398,0.59018266,0.43277523,0.24086758,0.3607306
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:01:04,19,1,19 Eastelle Ding,20 Yina Cartagena,0,0,0,0,0,0,0,0,1,0,0,9.090792,-8.01666,-4.2866845,0.24086758,0.3607306,0.32876712,0.43378997
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:01:07,19,1,20 Yina Cartagena,24 Jolie Krebs,1,1,0,0,0,0,0,0,0,0,0,17.235174,16.367346,5.4001093,0.32876712,0.43378997,0.21803653,0.28462708
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:01:50,19,2,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,1,0,0,0,27.408457,5.8454766,26.777863,0.78652966,0.67478436,0.23744293,0.62151194
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:02:04,19,2,31 Eli Presberg,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,8.399719,8.183673,1.892822,0.23744293,0.62151194,0.19863014,0.5469305
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:02:10,19,2,33 Valeria Cárdenas,19 Eastelle Ding,0,0,0,0,0,0,0,0,0,0,0,16.72816,16.701368,-0.946411,0.19863014,0.5469305,0.21803653,0.3947235
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:02:15,19,2,19 Eastelle Ding,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,1,0,0,5.4164414,-5.2887664,1.1690959,0.21803653,0.3947235,0.19406393,0.44292238
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:02:22,19,2,33 Valeria Cárdenas,31 Eli Presberg,0,0,0,0,0,0,0,0,1,0,1,8.583125,-6.179506,5.9568224,0.19406393,0.44292238,0.07191781,0.49923897
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:12,19,2,31 Eli Presberg,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,1,1,0,7.6981463,-1.391782,-7.571288,0.07191781,0.49923897,0.22716895,0.5119229
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:16,19,2,33 Valeria Cárdenas,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,11.175645,4.0640006,-10.410521,0.22716895,0.5119229,0.44063926,0.47488585
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:19,19,2,31 Eli Presberg,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,16.110933,10.132165,-12.52603,0.44063926,0.47488585,0.6974886,0.38254693
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:25,19,2,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,8.198996,0.5010424,8.183672,0.6974886,0.38254693,0.5296804,0.3779807
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:29,19,2,33 Valeria Cárdenas,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,14.109885,3.3959453,-13.695124,0.5296804,0.3779807,0.8105023,0.34703195
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:32,19,2,24 Jolie Krebs,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,1,3.9854536,2.6165476,-3.0062468,0.8105023,0.34703195,0.8721461,0.3231862
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:36,19,2,33 Valeria Cárdenas,24 Jolie Krebs,0,0,0,0,0,0,0,0,1,1,0,10.5184765,-1.503124,10.4105215,0.8721461,0.3231862,0.6586758,0.33688483
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:40,19,2,24 Jolie Krebs,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,6.001399,4.787724,-3.618631,0.6586758,0.33688483,0.7328767,0.29325217
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:44,19,2,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,1,0,0,0,17.622562,3.284603,17.313755,0.7328767,0.29325217,0.37785387,0.26331812
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:49,19,2,33 Valeria Cárdenas,20 Yina Cartagena,0,0,0,0,0,0,0,0,1,0,0,6.32034,-6.012493,-1.948493,0.37785387,0.26331812,0.4178082,0.31811264
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:03:57,19,2,20 Yina Cartagena,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,16.001776,11.857973,10.744547,0.4178082,0.31811264,0.19748859,0.21004567
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:04:00,19,2,24 Jolie Krebs,20 Yina Cartagena,0,0,0,0,0,1,0,0,0,0,1,3.135433,-0.33402774,3.1175897,0.19748859,0.21004567,0.13356164,0.21308981
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:04:05,19,2,20 Yina Cartagena,19 Eastelle Ding,0,0,0,1,1,0,0,0,0,1,1,17.70179,17.14674,4.3980274,0.13356164,0.21308981,0.043378994,0.056823947
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:26,21,1,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,10.102449,-0.72372323,10.076493,0.49315068,0.62151194,0.2865297,0.62810755
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:32,21,1,31 Eli Presberg,20 Yina Cartagena,0,0,0,0,0,0,0,0,1,0,0,7.2571487,-4.064004,6.0124936,0.2865297,0.62810755,0.16324201,0.6651446
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:35,21,1,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,16.276007,7.9609885,-14.196164,0.16324201,0.6651446,0.4543379,0.5925926
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:39,21,1,31 Eli Presberg,20 Yina Cartagena,0,0,0,0,0,0,0,1,0,0,0,14.854312,2.505209,14.641534,0.4543379,0.5925926,0.15410958,0.5697615
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:42,21,1,20 Yina Cartagena,66 Janine Hlavaty,0,0,0,0,0,0,0,0,0,0,1,12.808737,12.80438,0.33402687,0.15410958,0.5697615,0.14726028,0.4530695
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:45,21,1,66 Janine Hlavaty,31 Eli Presberg,0,0,0,0,0,0,0,0,1,1,0,9.094877,-7.5156136,-5.1217527,0.14726028,0.4530695,0.2522831,0.52156264
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:49,21,1,31 Eli Presberg,19 Eastelle Ding,0,0,0,0,0,0,0,0,0,0,0,22.856752,11.189914,-19.930302,0.2522831,0.52156264,0.6609589,0.41958398
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:55,21,1,19 Eastelle Ding,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,10.951963,10.577536,-2.8392339,0.6609589,0.41958398,0.7191781,0.3231862
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:07:59,21,1,33 Valeria Cárdenas,20 Yina Cartagena,1,1,0,1,0,0,0,0,0,0,0,30.921799,30.897533,-1.2247683,0.7191781,0.3231862,0.74429226,0.04160325
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:12:48,22,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,7.4199543,6.680548,-3.2289317,0.24657534,0.76306444,0.3127854,0.70218164
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:12:51,22,1,33 Valeria Cárdenas,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,6.926765,2.505209,6.4578633,0.3127854,0.70218164,0.1803653,0.67935055
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:12:54,22,1,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,8.793409,7.5156136,-4.565041,0.1803653,0.67935055,0.2739726,0.6108574
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:12:56,22,1,31 Eli Presberg,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,4.7825437,2.0041633,-4.3423557,0.2739726,0.6108574,0.36301368,0.5925926
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:13:00,22,1,33 Valeria Cárdenas,20 Yina Cartagena,1,1,0,0,0,0,0,0,0,0,1,12.7985735,4.6763854,11.913644,0.36301368,0.5925926,0.11872146,0.5499746
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:14:19,23,1,31 Eli Presberg,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,6.0075974,5.9568253,-0.7793972,0.51826483,0.6489092,0.53424656,0.594622
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:14:24,23,1,24 Jolie Krebs,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,3.8441365,3.7856424,-0.6680552,0.53424656,0.594622,0.5479452,0.5601218
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:14:32,23,1,31 Eli Presberg,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,5.1750293,3.340274,-3.9526572,0.5479452,0.5601218,0.6289954,0.5296804
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:14:37,23,1,24 Jolie Krebs,10 Ella Juengst,0,0,0,0,0,0,0,0,0,0,0,13.804782,12.080657,-6.6805487,0.6289954,0.5296804,0.76598173,0.41958398
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:14:44,23,1,10 Ella Juengst,24 Jolie Krebs,0,0,0,0,0,0,0,0,1,0,0,8.069063,-3.7856424,7.125917,0.76598173,0.41958398,0.61986303,0.45408422
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:05,23,1,24 Jolie Krebs,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,11.651792,5.233095,10.4105215,0.61986303,0.45408422,0.4063927,0.4063927
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:12,23,1,31 Eli Presberg,24 Jolie Krebs,0,0,0,0,0,0,0,0,1,0,0,7.850433,-7.849643,-0.11134204,0.4063927,0.4063927,0.4086758,0.47792998
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:17,23,1,24 Jolie Krebs,10 Ella Juengst,0,0,0,0,0,0,0,0,0,0,0,11.354747,11.134246,-2.2268496,0.4086758,0.47792998,0.4543379,0.37645864
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:20,23,1,10 Ella Juengst,24 Jolie Krebs,0,0,0,0,0,0,0,0,1,0,0,7.7053895,-4.9547405,5.90115,0.4543379,0.37645864,0.33333334,0.4216134
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:23,23,1,24 Jolie Krebs,74 Sam Harris,0,0,0,0,0,0,0,0,0,0,0,13.554772,10.6332035,8.406357,0.33333334,0.4216134,0.1609589,0.32470828
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:25,23,1,74 Sam Harris,24 Jolie Krebs,0,0,0,0,0,1,0,0,1,0,1,4.1331906,-1.8928212,3.6743014,0.1609589,0.32470828,0.08561644,0.3419584
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:15:28,23,1,24 Jolie Krebs,00 Genny De Jesus,0,0,0,1,1,0,0,0,0,1,1,29.116533,29.116055,-0.1670138,0.08561644,0.3419584,0.0890411,0.076610856
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:17:40,24,1,33 Valeria Cárdenas,07 Abby Hecko,0,0,0,0,0,0,0,0,1,0,0,11.890337,-2.4495313,-11.635287,0.21004567,0.5773719,0.44863012,0.59969556
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:17:48,24,1,07 Abby Hecko,33 Valeria Cárdenas,1,1,0,0,0,0,0,0,0,0,0,13.205822,-0.55671674,13.194081,0.44863012,0.59969556,0.1780822,0.6047692
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:01,25,1,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,1,0,1,0,21.1569,-0.2783551,-21.15507,0.025114154,0.58244544,0.45890412,0.5849822
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:03,25,1,31 Eli Presberg,07 Abby Hecko,0,0,0,0,0,0,0,0,0,0,0,17.242088,12.191996,-12.1919985,0.45890412,0.5849822,0.7089041,0.47387114
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:17,25,1,07 Abby Hecko,31 Eli Presberg,0,0,0,0,0,0,0,0,0,0,0,13.031349,-0.33402613,13.027067,0.7089041,0.47387114,0.44178084,0.47691527
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:23,25,1,31 Eli Presberg,24 Jolie Krebs,0,0,0,0,0,0,0,0,0,0,0,19.480875,14.9198885,-12.526028,0.44178084,0.47691527,0.69863015,0.3409437
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:26,25,1,24 Jolie Krebs,66 Janine Hlavaty,0,0,0,0,0,0,0,0,0,0,0,7.203994,5.0660825,-5.1217513,0.69863015,0.3409437,0.80365294,0.29477423
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:30,25,1,66 Janine Hlavaty,24 Jolie Krebs,0,0,0,0,0,1,0,0,0,0,1,5.3906326,4.231014,-3.3402758,0.80365294,0.29477423,0.8721461,0.25621513
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:20:40,25,1,24 Jolie Krebs,33 Valeria Cárdenas,0,0,0,1,1,0,0,0,0,1,1,22.862516,22.769535,-2.0598366,0.8721461,0.25621513,0.9143836,0.04870624
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:22:40,26,1,33 Valeria Cárdenas,20 Yina Cartagena,0,0,0,0,0,0,0,0,1,0,0,8.101458,-8.01666,1.1690959,0.35159817,0.63977677,0.32762557,0.71283615
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:25:18,26,1,20 Yina Cartagena,33 Valeria Cárdenas,0,0,0,0,0,0,0,0,0,0,0,6.898293,0.8350718,-6.847562,0.32762557,0.71283615,0.46803653,0.70522577
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:25:25,26,1,33 Valeria Cárdenas,20 Yina Cartagena,0,0,0,0,0,0,0,0,0,0,0,3.3127909,3.006248,1.3917813,0.46803653,0.70522577,0.4394977,0.6778285
NY @ PHL,Week 2,NY,PHL,2025-04-14 23:25:46,26,1,20 Yina Cartagena,31 Eli Presberg,0,0,0,0,0,0,0,0,1,0,0,11.618095,-2.449538,-11.356932,0.4394977,0.6778285,0.6723744,0.7001522
